epoch,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,9.999999747378752e-05,3.418541431427002,0.4958750009536743,0.6354374885559082,2.6423392295837402,0.5253124833106995,0.75
1,9.999999747378752e-05,2.033674716949463,0.5272499918937683,0.7435625195503235,1.821291446685791,0.5253124833106995,0.7524999976158142
2,9.999999747378752e-05,1.7003638744354248,0.5317500233650208,0.746874988079071,1.5149182081222534,0.5365625023841858,0.7540624737739563
3,9.999999747378752e-05,1.4232381582260132,0.6012499928474426,0.7736250162124634,1.33675217628479,0.6321874856948853,0.7987499833106995
4,9.999999747378752e-05,1.315980315208435,0.6356874704360962,0.8029375076293945,1.2876579761505127,0.6309375166893005,0.8012499809265137
5,9.999999747378752e-05,1.7031610012054443,0.530875027179718,0.6693750023841858,3.8066623210906982,0.0,0.0
6,9.999999747378752e-05,3.8066627979278564,0.0,0.0,3.8066623210906982,0.0,0.0
7,9.999999747378752e-05,3.8066627979278564,0.0,0.0,3.8066623210906982,0.0,0.0
8,9.999999747378752e-05,3.8066627979278564,0.0,0.0,3.8066623210906982,0.0,0.0
9,9.999999747378752e-05,3.8066627979278564,0.0,0.0,3.8066623210906982,0.0,0.0
10,4.999999873689376e-05,3.8066627979278564,0.0,0.0,3.8066623210906982,0.0,0.0
11,4.999999873689376e-05,3.8066627979278564,0.0,0.0,3.8066623210906982,0.0,0.0
12,4.999999873689376e-05,3.8066627979278564,0.0,0.0,3.8066623210906982,0.0,0.0
13,4.999999873689376e-05,3.8066627979278564,0.0,0.0,3.8066623210906982,0.0,0.0
14,4.999999873689376e-05,3.8066627979278564,0.0,0.0,3.8066623210906982,0.0,0.0
