epoch,accuracy,learning_rate,loss,sparse_categorical_accuracy,sparse_top_k_categorical_accuracy,val_accuracy,val_loss,val_sparse_categorical_accuracy,val_sparse_top_k_categorical_accuracy
0,0.3096874952316284,9.999999747378752e-05,3.772372007369995,0.3096874952316284,0.4857499897480011,0.5309374928474426,3.695103645324707,0.5309374928474426,0.6937500238418579
1,0.5297499895095825,9.999999747378752e-05,3.6454532146453857,0.5297499895095825,0.6980624794960022,0.5253124833106995,3.55338191986084,0.5253124833106995,0.7368749976158142
2,0.5272499918937683,9.999999747378752e-05,3.490111827850342,0.5272499918937683,0.7426875233650208,0.5256249904632568,3.383880853652954,0.5256249904632568,0.6812499761581421
3,0.13631249964237213,9.999999747378752e-05,3.6976258754730225,0.13631249964237213,0.171875,0.0,3.8066623210906982,0.0,0.0
4,0.0,9.999999747378752e-05,3.8066623210906982,0.0,0.0,0.0,3.8066623210906982,0.0,0.0
5,0.0,9.999999747378752e-05,3.8066623210906982,0.0,0.0,0.0,3.8066623210906982,0.0,0.0
6,0.0,9.999999747378752e-05,3.8066623210906982,0.0,0.0,0.0,3.8066623210906982,0.0,0.0
7,0.0,9.999999747378752e-05,3.8066623210906982,0.0,0.0,0.0,3.8066623210906982,0.0,0.0
8,0.0,4.999999873689376e-05,3.8066623210906982,0.0,0.0,0.0,3.8066623210906982,0.0,0.0
9,0.0,4.999999873689376e-05,3.8066623210906982,0.0,0.0,0.0,3.8066623210906982,0.0,0.0
10,0.0,4.999999873689376e-05,3.8066623210906982,0.0,0.0,0.0,3.8066623210906982,0.0,0.0
11,0.0,4.999999873689376e-05,3.8066623210906982,0.0,0.0,0.0,3.8066623210906982,0.0,0.0
12,0.0,4.999999873689376e-05,3.8066623210906982,0.0,0.0,0.0,3.8066623210906982,0.0,0.0
